Symbol		Generated		Generated %				Historical Trades			Historical %
ALOG		275			0.00013011118118715334242		605.85714285714288962		0.00013105744432305991218
ALSK		92			4.3528104251702209099e-05		141.28571428571427759		4.9205683067141627678e-05
ALTE		711			0.00033639654481478555075		764.57142857142855519		0.00035721433380473008553
ALTR		6180			0.0029239530899513005677		8382.571428571429351		0.0029178023795679078643
ALXA		349			0.00016512291721569642365		569.57142857142855519		0.00015802594369639715042
ALXN		2319			0.0010971921060836676402		5189.142857142856883		0.0011232143423210983087
AMAG		58			2.7441630941290523127e-05		223.28571428571427759		3.6904262300356220758e-05
AMAP		380			0.00017978999582224825497		836.71428571428566556		0.00017032736446318255735
AMAT		5995			0.0028364237498799428646		6241.7142857142853245		0.0028605534598455603936
AMBT		11			5.2044472474861336967e-06		24.714285714285715301		8.9894997911124127488e-06
AMCC		827			0.00039127980669736659701		1286.5714285714286689		0.00039695738551280601559
AMCN		10			4.731315679532848815e-06		145		5.2044472474861336967e-06
AMCX		1205			0.00057012353938370828221		1210.8571428571428896		0.00057580111819914770081
AMED		794			0.00037566646495490819592		1082.1428571428571104		0.00035059049185338409721
AMGN		6068			0.0028709623543405326609		9315.857142857143117		0.0028761668015880187948
AMKR		371			0.00017553181171066869103		802.85714285714288962		0.00018830636404540738284
AMNB		97			4.5893762091468633506e-05		80.571428571428569398		4.4474367387608778862e-05
AMPE		71			3.3592341324683226589e-05		128.57142857142858361		3.8796788572169360283e-05
AMRI		105			4.9678814635094912559e-05		191.71428571428572241		4.2108709547842354455e-05
AMRN		2976			0.0014080395462289758074		5871.5714285714284415		0.0014122977303405553713
AMRS		279			0.00013200370745896648194		260.57142857142855519		0.00014193947038598546446
AMSC		511			0.00024177023122412857445		536.28571428571433444		0.00025549104669477383601
AMSF		109			5.1571340906908052084e-05		186.1428571428571388		5.8195182858254040426e-05
AMSG		288			0.00013626189157054604588		434.42857142857144481		0.0001329499705948730517
AMSWA		127			6.0087709130067179951e-05		164.1428571428571388		5.6302656586440900901e-05
AMWD		208			9.8411366134283255356e-05		341.57142857142855519		9.4153182022703691418e-05
AMZN		5367			0.002539297125205279959		10632.571428571429351		0.002671300832664246441
ANAC		200			9.4626313590656976299e-05		263.57142857142855519		0.00010929339219720880763
ANAD		342			0.00016181099624002342947		271		0.00015424089115277087137
ANAT		251			0.00011875602355627450526		162.57142857142858361		0.00012112168139604092966
ANCX		75			3.5484867596496366114e-05		59.285714285714284699		3.1226683484916802179e-05
ANDE		264			0.00012490673393966720872		600.42857142857144481		0.00012821865491534020289
ANEN		55			2.6022236237430668483e-05		85.857142857142861203		2.0817788989944534787e-05
ANGI		143			6.7657814217319738058e-05		494.85714285714283278		6.5765287945506598527e-05
ANGO		51			2.4129709965617528956e-05		235		3.1226683484916802179e-05
ANIK		138			6.5292156377553313645e-05		242		5.6302656586440900901e-05
ANLY		6			2.838789407719709289e-06		10		2.838789407719709289e-06
ANSS		506			0.00023940457338436215004		1265.8571428571428896		0.00023230759986506287682
AOSL		14			6.623841951345988341e-06		56.142857142857145902		7.0969735192992732228e-06
APAGF		41			1.9398394286084680141e-05		106.5714285714285694		1.7505868014271540616e-05
APEI		423			0.00020013465324423950487		388.57142857142855519		0.00019493020599675337119
APFC		14			6.623841951345988341e-06		18.571428571428572951		8.5163682231591278675e-06
APKT		4300			0.0020344657421991249905		3795.4285714285715585		0.0020557566627570228101
APOG		180			8.5163682231591278673e-05		475.71428571428572241		7.8539840280245290328e-05
APOL		2153			0.0010186522658034223499		6846.5714285714284415		0.0010295342918663479021
APRI		63			2.9807288781056947535e-05		84.285714285714291805		2.9334157213103662654e-05
ARAY		749			0.00035437554439701037626		830.71428571428566556		0.00034491291303794467863
ARCC		1700			0.00080432366552058429855		1957.2857142857142208		0.00081851761255918284503
ARCP		101			4.7786288363281773031e-05		81.571428571428569398		4.6366893659421918387e-05
ARCT		1334			0.00063115751164968203195		2208.8571428571426623		0.0006160173014751769157
ARDNA		5			2.3656578397664244075e-06		17.428571428571427049		3.785052543626279052e-06
AREX		1439			0.0006808363262847769445		1597.2857142857142208		0.0006595454057268791248
ARIA		1928			0.00091219766301393325156		3093.8571428571426623		0.00092639161005253179799
ARII		243			0.00011497097101264822621		211.1428571428571388		0.0001178097604203679355
ARLP		321			0.00015187523331300444697		300		0.00014004694411417232493
ARMH		2072			0.00098032860879920627452		2849.4285714285715585		0.00094295121493089676885
ARNA		2038			0.00096424213548879458849		2698.5714285714284415		0.00095572576726563546067
AROW		42			1.9871525854037965023e-05		64.142857142857138797		1.892526271813139526e-05
ARQL		375			0.00017742433798248183056		498.14285714285716722		0.00016843483819136941782
ARRS		906			0.00042865720056567610265		1011.1428571428571104		0.00042676467429386296313
ARRY		1423			0.0006732662211975243864		1245		0.00067705127374115066545
ARTC		104			4.9205683067141627678e-05		283.71428571428572241		4.9205683067141627678e-05
ARTNA		22			1.0408894494972267393e-05		63.571428571428569398		8.9894997911124127488e-06
ARUN		4941			0.0023377430772571805995		4597		0.0022946881045734316753
ASBC		1217			0.00057580111819914770081		1982.4285714285713311		0.00056633848684008200316
ASCA		216			0.00010219641867790953441		838		9.983076083814311e-05
ASCMA		70			3.3119209756729941704e-05		153.57142857142858361		3.2646078188776656823e-05
ASEI		189			8.9421866343170842605e-05		241.1428571428571388		9.131439261498398213e-05
ASFI		35			1.6559604878364970852e-05		39.285714285714284699		1.9871525854037965023e-05
ASIA		455			0.00021527486341874462109		433		0.00022142557380213732454
ASMI		25			1.1828289198832122037e-05		30.14285714285714235		1.4193947038598546446e-05
ASML		1285			0.00060797406481997107271		3551.5714285714284415		0.00059803830189295209022
ASNA		3735			0.0017671464063055190324		4479.2857142857146755		0.001752952459266920486
ASPS		911			0.00043102285840544252704		988.85714285714288962		0.00045751822621082648042
ASRV		1			4.731315679532848815e-07		6.8571428571428567622		1.892526271813139526e-06
ASTE		170			8.0432366552058429853e-05		234.8571428571428612		8.8002471639310987961e-05
ASTM		58			2.7441630941290523127e-05		53.285714285714284699		2.4602841533570813839e-05
ASTX		546			0.00025832983610249354531		613.85714285714288962		0.00025643730983068040578
ASYS		17			8.0432366552058429853e-06		27.571428571428572951		7.0969735192992732228e-06
ATAX		41			1.9398394286084680141e-05		191		2.5549104669477383602e-05
ATEC		402			0.00019019889031722052236		303.42857142857144481		0.00020060778481219278976
ATHN		4231			0.0020018196640103483336		3980.2857142857142208		0.0020306806896554987114
ATLC		24			1.1355157630878837156e-05		19		8.9894997911124127488e-06
ATLO		18			8.5163682231591278675e-06		17		6.1507103833927034597e-06
ATMI		192			9.0841261047030697249e-05		408		9.0368129479077412367e-05
ATML		2631			0.0012448091552850925233		3186.5714285714284415		0.0012131093402322224362
ATNI		58			2.7441630941290523127e-05		150.28571428571427759		2.5549104669477383602e-05
ATNY		79			3.7377393868309505639e-05		99.571428571428569398		3.3592341324683226589e-05
ATRC		99			4.6840025227375203268e-05		166.71428571428572241		4.2581841115795639337e-05
ATRI		3			1.4193947038598546445e-06		18.571428571428572951		1.892526271813139526e-06
ATRO		274			0.00012963804961920005753		232.57142857142858361		0.00013058431275510662729
ATRS		516			0.00024413588906389499885		676.71428571428566556		0.00024318962592798842909
ATSG		173			8.1851761255918284497e-05		229.71428571428572241		7.3335393032759156634e-05
ATVI		4515			0.00213618902930908124		4944.2857142857146755		0.0021271995295179688273
ATX		43			2.0344657421991249904e-05		41.714285714285715301		1.892526271813139526e-05
AUDC		87			4.1162446411935784693e-05		71.857142857142861203		4.1635577979889069574e-05
AUXL		618			0.00029239530899513005676		1105.1428571428571104		0.00030280420349010232416
AVAV		282			0.00013342310216282633658		1154.4285714285713311		0.00014193947038598546446
AVEO		326			0.00015424089115277087137		645.85714285714288962		0.00015187523331300444697
AVGO		6614			0.0031292921904430262063		5874		0.0030687313497450057415
AVHI		64			3.0280420349010232416e-05		70.285714285714291805		2.4602841533570813839e-05
AVID		158			7.4754787736619011278e-05		248.28571428571427759		7.0496603625039447346e-05
AVNR		615			0.00029097591429127020212		937.42857142857144481		0.0002919221774271767719
AVNW		389			0.00018404817993382781891		354.14285714285716722		0.00018404817993382781891
AWAY		1755			0.00083034590175801496707		1844.5714285714286689		0.00088522916364059601332
AWRE		49			2.3183446829710959193e-05		74.571428571428569398		2.3183446829710959193e-05
AXAS		552			0.00026116862551021325458		798.14285714285711038		0.00024886720474342784768
AXTI		88			4.1635577979889069574e-05		199.1428571428571388		4.1635577979889069574e-05
AZPN		1219			0.00057674738133505427053		1371.4285714285713311		0.00059709203875704552045
BABY		176			8.3271155959778139148e-05		336.28571428571427759		7.3808524600712441515e-05
BAC		8826			0.0041758592187556923642		18439.285714285713766		0.0041753860871877390794
BAGL		173			8.1851761255918284497e-05		182.42857142857141639		8.4690550663637993792e-05
BAMM		24			1.1355157630878837156e-05		29.428571428571427049		1.1828289198832122037e-05
BANC		68			3.2172946620823371941e-05		65.857142857142861203		3.406547289263651147e-05
BANF		9			4.2581841115795639337e-06		90.285714285714291805		3.785052543626279052e-06
BANR		195			9.2260655750890551892e-05		550.71428571428566556		9.4153182022703691418e-05
BBBY		3884			0.0018376430099305584798		6211		0.0018508906938332504564
BBCN		308			0.00014572452292961174351		630.28571428571433444		0.00016086473310411685971
BBEP		175			8.2798024391824854267e-05		305.85714285714283278		7.5227919304572296159e-05
BBGI		17			8.0432366552058429853e-06		18		8.5163682231591278675e-06
BBNK		96			4.5420630523515348624e-05		65.142857142857138797		4.3054972683748924218e-05
BBOX		210			9.9357629270189825119e-05		219.1428571428571388		0.00010361581338176938905
BBRG		169			7.9959234984105144972e-05		338.14285714285716722		8.421741909568470891e-05
BBSI		89			4.2108709547842354455e-05		171.8571428571428612		4.400123581965549398e-05
BCDS		2			9.4626313590656976301e-07		16.714285714285715301		9.4626313590656976301e-07
BCOR		633			0.00029949228251442933		851		0.00032172946620823371941
BCOV		214			0.00010125015554200296464		639.14285714285711038		9.983076083814311e-05
BCPC		63			2.9807288781056947535e-05		218.71428571428572241		3.3119209756729941704e-05
BCRX		612			0.00028955651958741034749		600.28571428571433444		0.00028056701979629793472
BDE		123			5.8195182858254040426e-05		154.1428571428571388		4.8259419931235057912e-05
BDGE		50			2.3656578397664244075e-05		58.714285714285715301		2.0817788989944534787e-05
BDSI		307			0.00014525139136165845862		446.14285714285716722		0.00016275725937592999923
BEAT		66			3.1226683484916802179e-05		53.142857142857145902		2.7441630941290523127e-05
BEAV		1786			0.00084501298036456679838		1926.8571428571428896		0.00085400248015567921114
BEBE		279			0.00013200370745896648194		483		0.00013389623373077962147
BECN		785			0.00037140828084332863198		1606.2857142857142208		0.00035059049185338409721
BELFB		35			1.6559604878364970852e-05		81.857142857142861203		1.8452131150178110379e-05
BERK		3			1.4193947038598546445e-06		13		3.785052543626279052e-06
BFIN		69			3.2646078188776656823e-05		64.142857142857138797		3.5957999164449650995e-05
BGCP		1005			0.00047549722579305130592		1022		0.0004783360152007710152
BGFV		318			0.00015045583860914459232		369.14285714285716722		0.00017505868014271540616
BGMD		939			0.00044427054230813450374		451.14285714285716722		0.0004859061202880235733
BIDU		9125			0.0043173255575737245437		12210.571428571429351		0.0043778863982717450085
BIIB		3164			0.0014969882810041933651		3528.8571428571426623		0.001461503413407696999
BIOC		6			2.838789407719709289e-06		10.285714285714286476		3.785052543626279052e-06
BIOD		16			7.570105087252558104e-06		25.428571428571427049		6.1507103833927034597e-06
BIOL		33			1.5613341742458401089e-05		55		1.9871525854037965023e-05
BIOS		423			0.00020013465324423950487		604		0.00019019889031722052236
BIRT		626			0.00029618036153875633581		621.28571428571433444		0.00028955651958741034749
BJRI		283			0.00013389623373077962147		780		0.0001329499705948730517
BKCC		401			0.00018972575874926723749		611.57142857142855519		0.00018783323247745409796
BKEP		5			2.3656578397664244075e-06		10		3.785052543626279052e-06
BKMU		110			5.2044472474861336966e-05		191.8571428571428612		7.191599832889930199e-05
BKYF		13			6.1507103833927034597e-06		36.571428571428569398		6.1507103833927034597e-06
BLDR		400			0.0001892526271813139526		549.42857142857144481		0.00017742433798248183056
BLKB		344			0.00016275725937592999923		773.85714285714288962		0.00016796170662341613293
BLMN		526			0.00024886720474342784768		682.71428571428566556		0.0002711043884372322371
BLMT		21			9.9357629270189825114e-06		28.571428571428572951		1.1355157630878837156e-05
BMC		1917			0.00090699321576644711785		4104.2857142857146755		0.00091125139987802668179
BMRC		45			2.1290920557897819668e-05		112.8571428571428612		2.1290920557897819668e-05
BMRN		2405			0.00113788142092765014		3102.4285714285715585		0.0011132785793940793262
BMTC		41			1.9398394286084680141e-05		93.142857142857138797		1.6559604878364970852e-05
BMTI		184			8.7056208503404418198e-05		202.28571428571427759		8.5163682231591278673e-05
BNCL		114			5.3936998746674476491e-05		109.1428571428571388		5.7248919722347470663e-05
BNCN		26			1.2301420766785406919e-05		17.428571428571427049		7.570105087252558104e-06
BOBE		478			0.00022615688948167017337		606.85714285714288962		0.00023703891554459572563
BODY		171			8.0905498120011714735e-05		237.57142857142858361		8.1851761255918284497e-05
BOFI		75			3.5484867596496366114e-05		202.71428571428572241		3.406547289263651147e-05
BOKF		258			0.00012206794453194749943		284.71428571428572241		0.00012821865491534020289
BOLT		56			2.6495367805383953364e-05		64.714285714285708195		2.3183446829710959193e-05
BONT		331			0.00015660654899253729578		347.28571428571427759		0.00016559604878364970853
BOOM		70			3.3119209756729941704e-05		127.2857142857142918		2.7441630941290523127e-05
BPFH		476			0.0002252106263457636036		793.57142857142855519		0.00026684620432565267316
BPOP		1182			0.00055924151332078272994		1284.5714285714286689		0.00057059667095166156709
BRCD		530			0.00025075973101524098721		2323		0.00026306115178202639411
BRCM		8311			0.0039321964612597506502		14684.714285714286234		0.0039345621190995170745
BREW		17			8.0432366552058429853e-06		32.428571428571430602		8.0432366552058429853e-06
BRK/B		5044			0.0023864756287563689422		5452.4285714285715585		0.0023519370242957791459
BRKL		555			0.00026258802021407310925		537.71428571428566556		0.0002403508365202687198
BRKR		1921			0.0009088857420382602574		2092.7142857142857792		0.00091219766301393325156
BRKS		411			0.0001944570744288000863		627.28571428571433444		0.00018783323247745409796
BRLI		1437			0.00067989006314887037472		1535.1428571428571104		0.00069928845743495505486
BSET		34			1.6086473310411685971e-05		70.142857142857138797		1.5613341742458401089e-05
BSFT		1269			0.00060040395973271851461		1634.4285714285713311		0.00058479061799026011352
BSRR		47			2.2237183693804389431e-05		53		1.9398394286084680141e-05
BSTC		46			2.176405212585110455e-05		49.714285714285715301		2.2710315261757674312e-05
BTFG		41			1.9398394286084680141e-05		30.428571428571427049		1.7032736446318255735e-05
BUSE		89			4.2108709547842354455e-05		171.42857142857141639		4.5893762091468633506e-05
BV		895			0.00042345275331818996894		1137.2857142857142208		0.00041493638509503084109
BVSN		35			1.6559604878364970852e-05		47.285714285714284699		1.3720815470645261563e-05
BWEN		38			1.7978999582224825498e-05		40.571428571428569398		1.7505868014271540616e-05
BWINB		42			1.9871525854037965023e-05		100.5714285714285694		2.6022236237430668483e-05
BWLD		1189			0.00056255343429645572411		1391		0.00052943422453972578243
C		19966			0.0094465448857552859444		27682.428571428572468		0.0093798333346738727762
CA		2798			0.0013238221271332910985		5587.4285714285715585		0.0012802940228815888893
CAAS		25			1.1828289198832122037e-05		34.428571428571430602		1.1828289198832122037e-05
CAC		15			7.0969735192992732228e-06		49.285714285714284699		6.623841951345988341e-06
CACB		27			1.2774552334738691801e-05		32.714285714285715301		1.3247683902691976682e-05
CACC		83			3.9269920140122645164e-05		177.42857142857141639		3.8323657004216075402e-05
CACH		3			1.4193947038598546445e-06		33.428571428571430602		9.4626313590656976301e-07
CADX		403			0.00019067202188517380725		558.42857142857144481		0.00020770475833149206298
CAKE		1310			0.00061980235401880319475		2370.5714285714284415		0.00064298580084851415399
CALD		274			0.00012963804961920005753		325.14285714285716722		0.00013484249686668619123
CALL		188			8.8948734775217557723e-05		471.28571428571427759		9.6045708294516830943e-05
CALM		178			8.421741909568470891e-05		352.57142857142855519		7.2389129896852586871e-05
CAMP		273			0.00012916491805124677265		363.57142857142855519		0.00013153057589101319705
CAR		2754			0.0013030043381433465636		3183.7142857142857792		0.0012722507862263830463
CARB		72			3.406547289263651147e-05		91.857142857142861203		3.1226683484916802179e-05
CASH		8			3.785052543626279052e-06		6.7142857142857144126		2.838789407719709289e-06
CASS		117			5.5356393450534331135e-05		132.71428571428572241		4.6366893659421918387e-05
CASY		1751			0.00082845337548620182751		1844.2857142857142208		0.00082845337548620182751
CAT		5225			0.0024721124425559135058		6458.4285714285715585		0.0024749512319636332151
CATM		458			0.00021669425812260447573		940.85714285714288962		0.00022189870537009060943
CATY		225			0.00010645460278948909834		630.57142857142855519		0.00010503520808562924369
CAVM		2250			0.0010645460278948909834		2018.2857142857142208		0.0010763743170937231054
CBEY		84			3.9743051708075930045e-05		300.57142857142855519		4.400123581965549398e-05
CBLI		38			1.7978999582224825498e-05		96		2.3656578397664244075e-05
CBNJ		26			1.2301420766785406919e-05		34.142857142857145902		1.3720815470645261563e-05
CBOE		642			0.00030375046662600889394		946.71428571428566556		0.00029144904585922348701
CBOU		370			0.00017505868014271540616		405.42857142857144481		0.00018594070620564095844
CBRL		743			0.00035153675498929066696		961.28571428571433444		0.00036289191262016950411
CBRX		48			2.2710315261757674312e-05		54.857142857142854098		2.1290920557897819668e-05
CBSH		1153			0.00054552069785013746835		1517.2857142857142208		0.00053321927708335206148
CBST		486			0.00022994194202529645242		1548.5714285714286689		0.000227576284185530028
CCBG		25			1.1828289198832122037e-05		61.285714285714284699		1.0408894494972267393e-05
CCCL		202			9.5572576726563546062e-05		122.7142857142857082		9.5572576726563546062e-05
CCIX		19			8.9894997911124127488e-06		42.142857142857145902		1.1828289198832122037e-05
CCMP		602			0.00028482520390787749866		971.28571428571433444		0.00027488944098085851615
CCNE		79			3.7377393868309505639e-05		47.714285714285715301		3.7377393868309505639e-05
CCOI		587			0.00027772823038857822545		713.42857142857144481		0.00026779246746155924293
CCRN		301			0.00014241260195393874933		310		0.00014430512822575188885
CCUR		5			2.3656578397664244075e-06		17.428571428571427049		3.785052543626279052e-06
CCXI		27			1.2774552334738691801e-05		50.571428571428569398		1.3247683902691976682e-05
CDNS		1722			0.00081473256001555656598		2407.2857142857142208		0.00081662508628736970547
CDTI		11			5.2044472474861336967e-06		21.428571428571427049		5.677578815439418578e-06
CDXS		84			3.9743051708075930045e-05		188.8571428571428612		4.3054972683748924218e-05
CDZI		27			1.2774552334738691801e-05		71.714285714285708195		1.4193947038598546446e-05
CECE		38			1.7978999582224825498e-05		41.714285714285715301		2.176405212585110455e-05
CECO		591			0.00027962075666039136497		1044.2857142857142208		0.00027488944098085851615
CEDC		322			0.00015234836488095773184		336.71428571428572241		0.00015518715428867744113
CELG		9155			0.0043315195046123230901		9409.571428571429351		0.0043140136365980515498
CEMP		26			1.2301420766785406919e-05		30		1.1355157630878837156e-05
CENT		110			5.2044472474861336966e-05		108.1428571428571388		5.346386717872119161e-05
CENTA		323			0.00015282149644891101673		448.28571428571427759		0.00013768128627440590052
CENX		1400			0.00066238419513459883413		1481.1428571428571104		0.00064629772182418714816
CERE		45			2.1290920557897819668e-05		55.285714285714284699		2.6968499373337238245e-05
CERN		1907			0.00090226190008691426902		3416.2857142857142208		0.00091598271555755953061
CERS		90			4.2581841115795639337e-05		244.8571428571428612		4.8259419931235057912e-05
CETV		49			2.3183446829710959193e-05		253		2.7914762509243808008e-05
CEVA		234			0.00011071278690106866227		306.28571428571427759		0.00011402470787674165645
CFFI		19			8.9894997911124127488e-06		42.285714285714284699		1.1355157630878837156e-05
CFFN		998			0.00047218530481737831173		1629		0.00048164793617644400938
CFNB		20			9.4626313590656976301e-06		26		8.0432366552058429853e-06
CFNL		745			0.00035248301812519723673		576.14285714285711038		0.00034917109714952424254
CGEN		118			5.5829525018487616016e-05		128.42857142857141639		6.0087709130067179951e-05
CGNX		326			0.00015424089115277087137		506.14285714285716722		0.00014288573352189203422
CHCI		6			2.838789407719709289e-06		7.2857142857142855874		2.838789407719709289e-06
CHCO		85			4.0216183276029214927e-05		112.1428571428571388		4.5420630523515348624e-05
CHDN		203			9.6045708294516830943e-05		238		9.3680050454750406536e-05
CHDX		12			5.677578815439418578e-06		38.714285714285715301		4.731315679532848815e-06
CHEF		87			4.1162446411935784693e-05		167.42857142857141639		3.6431130732402935876e-05
CHFC		74			3.5011736028543081232e-05		179.8571428571428612		3.406547289263651147e-05
CHFN		34			1.6086473310411685971e-05		68.142857142857138797		1.5140210174505116208e-05
CHK		7766			0.0036743397567252103898		9181.714285714286234		0.0036871143090599490816
CHKE		93			4.400123581965549398e-05		92.428571428571430602		4.1162446411935784693e-05
CHKP		3379			0.0015987115681141496147		4532.142857142856883		0.001605335410065495603
CHOP		27			1.2774552334738691801e-05		64.714285714285708195		1.3720815470645261563e-05
CHRM		2			9.4626313590656976301e-07		14		9.4626313590656976301e-07
CHRW		2123			0.0010044583187648238035		4545.857142857143117		0.0010044583187648238035
CHTP		515			0.00024366275749594171398		680		0.00024224336279208185933
CHTR		1054			0.00049868067262276226508		1948.7142857142857792		0.00051571340906908052084
CHUY		122			5.7722051290300755545e-05		153.1428571428571388		5.961457756211389507e-05
CIDM		5			2.3656578397664244075e-06		11.285714285714286476		1.892526271813139526e-06
CIEN		2552			0.0012074317614167830177		5109.857142857143117		0.001206012366712923163
CINF		1484			0.00070212724684267476413		2481.2857142857142208		0.0007111167466337871769
CISG		102			4.8259419931235057912e-05		162.42857142857141639		5.2044472474861336966e-05
CKEC		344			0.00016275725937592999923		378.71428571428572241		0.00016464978564774313877
CKSW		66			3.1226683484916802179e-05		139.42857142857141639		3.406547289263651147e-05
CLCT		36			1.7032736446318255735e-05		38.428571428571430602		1.3247683902691976682e-05
CLDX		3224			0.001525376175081390458		2836.5714285714284415		0.0015357850695763627254
CLF		11839			0.0056014046329989397123		12717.142857142856883		0.0055697048179460696251
CLFD		3			1.4193947038598546445e-06		7.5714285714285711748		3.785052543626279052e-06
CLMS		77			3.6431130732402935876e-05		239		3.785052543626279052e-05
CLMT		93			4.400123581965549398e-05		248.71428571428572241		4.9678814635094912559e-05
CLNE		714			0.00033781593951864540539		1498.4285714285713311		0.00033450401854297241123
CLNT		288			0.00013626189157054604588		280.57142857142855519		0.00013247683902691976682
